Date,CyclonesinIndia,WesternHemisphereWarmPool,OceanNinoIndex,ElNinoPrecipitationIndex,BivariateENSO,NorthAtlanticOscillation,AtlanticSST,EastAsia,AMO,AtlanticHurricaneDays,AntarcticOscillation,Rain,MeanTemp,Methane,Cdioxide,NOX,maxTemp,minTemp,OceanHeat,tsr,msl,Region1,Region2,Region3,Region4,Region5
2/28/2005,2,-0.22,0.81,1.11161,2.23,-0.51,1.43,-0.65,0.126,0,1.243,5.7,20.19,621230,1214250,186410,24.99,11.11,9,1365.854,,61.9,28.19,17.89,45.22,0.15
3/31/2005,1,0.36,1.36,-0.09212,0.33,-2.32,2.27,0.4,0.129,0,0.158,32.45,24.81,630640,1336100,192800,25.27,11.36,9,1365.811,,36.01111111,21.98,35.06,115.88,0.95
4/30/2005,12,1.4,1.03,-0.07704,0.72,-0.47,3.82,-0.02,0.131,0,0.355,36.2,27.91,630640,1336100,192800,29.26,14.79,9,1365.811,,33.63333333,19.47,23.81,163.06,38.25
5/31/2005,4,3.11,1.86,0.14563,1.08,-1.11,4.58,-1.3,0.135,0,-0.297,72.15,29.83,630640,1336100,192800,31.48,16.85,9,1365.811,,32.21111111,24.68,59.53,231.02,27.4
6/30/2005,0,4.42,1.17,0.34321,0.39,0.26,5.55,0.36,0.138,0,-1.428,134.57,30.51,630640,1336100,192800,34.84,21.01,9,1365.811,,68.13333333,125.76,167.8,432.26,775.9
7/31/2005,0,5.84,0.66,-0.74921,0.35,-0.48,4.03,0.22,0.142,11.25,-0.252,288.65,27.26,630640,1336100,192800,37.07,24.1,9,1365.811,,193.7888889,318.52,384.16,574.32,1259.1
8/31/2005,4,4.9,0.25,-0.05716,0.4,0.35,3.31,-1.6,0.145,7,0.228,255.11,27.04,630640,1336100,192800,34.41,24.2,9,1365.811,,81.94444444,180.62,223.26,413.7,732.1
9/30/2005,0,4.4,-0.46,-0.47353,-0.14,0.76,4.08,-0.91,0.148,16.75,0.241,182.29,26.69,630640,1336100,192800,31.45,23.48,9,1365.811,,135.5555556,217.26,245.49,314.12,567.5
10/31/2005,0,2.45,-1.32,-0.50651,-0.47,-0.55,3.63,-0.88,0.15,9.75,0.031,75.08,25.05,630640,1336100,192800,30.24,22.96,9,1365.811,,78.53333333,90.18,121.39,232.52,127.6
11/30/2005,0,1.48,-1.5,-0.85052,0.04,-0.46,3.69,-1.14,0.152,0,-0.551,35.22,21.26,630640,1336100,192800,31.24,22.37,9,1365.811,,58.43333333,11.67,25.14,106.14,12.3
12/31/2005,0,-0.25,0.2,-1.16222,-0.2,-0.5,5.29,-0.71,0.154,5,-1.968,4.89,18.03,630640,1336100,192800,31.47,20.02,9,1365.811,,25.71111111,3.59,6.65,69.08,1.2
1/31/2006,10,-0.17,1.03,-0.61427,-1.22,0.97,4.17,0.82,0.157,0,0.339,2.16,18.29,630640,1336100,192800,28.69,15.76,9,1365.811,,25.95555556,10.28,7.34,6.36,0.5
2/28/2006,1,-0.3,0.66,-0.88454,-0.31,-1.02,1.2,-0.61,0.159,0,-0.211,30.72,22,630640,1336100,192800,26.06,12.24,9,1365.811,,10.7,3.83,2.52,35.3,0
3/31/2006,1,-0.52,0.05,-0.89015,-1,-1.75,-0.26,1.52,0.159,0,0.501,17.21,24.14,642980,1423880,202260,25.44,11.22,9,1365.724,,34.92222222,30.92,34.45,52.7,7.3
4/30/2006,12,-0.07,0.4,-1.05275,-0.39,1.2,1.3,-0.86,0.16,0,-0.169,33.68,27.9,642980,1423880,202260,27.54,13.4,9,1365.724,,10.9,19.48,31.57,144,2.95
5/31/2006,2,0.45,0.48,-0.17708,0.63,-1.01,0.83,-0.93,0.161,0,1.695,45.09,30.56,642980,1423880,202260,31.81,16.94,9,1365.724,,38.88888889,49.18,124.96,352.1,283.75
6/30/2006,1,0.95,1.04,-0.77521,0.48,1.15,0.07,-1.07,0.163,0,0.438,155.95,29.28,642980,1423880,202260,36.27,22.15,9,1365.724,,70.62222222,137,176.92,442.18,741.6
7/31/2006,0,2.14,0.35,0.44214,0.64,0.93,-0.51,1.01,0.162,0,0.926,263.8,27.44,642980,1423880,202260,37.22,24.22,9,1365.724,,158.1,266.76,376.93,437.88,1083.5
8/31/2006,3,4.29,-0.65,0.34117,1.02,-2.35,1.27,-0.97,0.162,0.25,-1.727,243.55,26.57,642980,1423880,202260,34.76,24.31,9,1365.724,,128.9333333,303.14,366.82,276.9,871
9/30/2006,1,4.92,-0.94,0.09993,0.86,-1.43,1.99,0.41,0.162,19.5,-0.324,204.11,26.78,642980,1423880,202260,31.5,23.73,9,1365.724,,104.0666667,170.17,219.56,398.72,402
10/31/2006,1,5.22,-0.05,1.34597,1.26,-1.92,3.69,0.5,0.16,1.5,0.879,52.47,25.72,642980,1423880,202260,30.77,23.43,9,1365.724,,52.26666667,43.88,41.27,208.86,207.2
11/30/2006,0,3.18,-0.22,1.55183,0.57,0.33,4.49,-0.27,0.157,0,0.101,21.83,22.2,642980,1423880,202260,31.27,22.58,9,1365.724,,45.68888889,23.9,26.01,70.8,59.95
12/31/2006,2,0.06,0.14,0.42455,0.9,1.15,2.47,1.31,0.155,0,0.638,8.33,19.13,642980,1423880,202260,31.08,19.45,9,1365.724,,19.76666667,5.59,4.86,23.3,0
1/31/2007,9,-0.04,0.01,0.21564,0.88,-0.25,2.24,0,0.153,0,-0.083,11.72,18.3,642980,1423880,202260,28.79,15.35,10,1365.724,,3.7,0.38,2.72,4.68,0
2/28/2007,3,0,0.04,0.09137,0.3,-0.98,2.96,0.74,0.152,0,0.075,12.62,20.45,642980,1423880,202260,25.68,11.91,10,1365.724,,42.22222222,22.48,38.97,51.88,0
3/31/2007,0,-0.29,-0.36,-0.21103,0.15,1.11,1.98,-0.02,0.15,0,-0.57,18.27,24.35,650450,1568530,211620,24.53,11.19,10,1365.692,,46.3,24,24.36,26.1,0.35
4/30/2007,12,0.45,0.16,-0.38787,0.26,0.04,0.99,1.53,0.15,0,-1.035,32.06,29.19,650450,1568530,211620,26.33,11.97,10,1365.692,,13.46666667,8.58,38.38,177.66,21.75
5/31/2007,2,0.04,-0.1,-0.19556,0.15,0.66,-0.2,0.03,0.151,0,-0.612,45.68,30.69,650450,1568530,211620,32.63,17.92,10,1365.692,,21.97777778,28.22,77.37,249.6,47.25
6/30/2007,2,0.19,0.09,-0.70667,-0.07,-1.01,-0.48,0.11,0.154,0,-1.198,206.42,29.51,650450,1568530,211620,35.07,21.01,10,1365.692,,115.2777778,169.33,252.31,517.84,945.65
7/31/2007,0,1.63,0.78,-1.40595,0.06,-0.55,-0.99,-0.3,0.158,0,-2.631,238.72,27.59,650450,1568530,211620,36.61,23.88,10,1365.692,,118.4777778,272,387.83,711.9,922.85
8/31/2007,4,1.52,0.5,-0.61157,-0.48,-0.31,-0.24,-1.7,0.162,6.75,-0.108,275.14,27.07,650450,1568530,211620,33.66,23.65,10,1365.692,,177.1,230.57,327.79,407.98,980.3
9/30/2007,1,1.63,-0.36,-0.95129,-0.63,0.85,0.2,-0.77,0.165,4.5,0.031,163.67,26.9,650450,1568530,211620,31.13,23.4,10,1365.692,,100.2222222,193.95,316.53,499.14,619.75
10/31/2007,1,1.4,-1.45,-0.45497,-1.14,1,2.42,-1.07,0.167,0,-0.434,59.54,25.24,650450,1568530,211620,30.14,22.89,10,1365.692,,52.45555556,43.82,72.17,182.68,99.2
11/30/2007,0,0.47,-1.08,-0.78811,-1.23,0.48,3.5,-0.5,0.167,1,-0.984,31.44,22.04,650450,1568530,211620,30.98,22.18,10,1365.692,,14.5,6.6,22.2,78.42,26.75
12/31/2007,2,-0.16,-0.58,-0.98459,-1.6,0.23,2.58,0.28,0.168,0,1.929,9.4,18.77,650450,1568530,211620,31.47,19.8,10,1365.692,,41.35555556,5.98,13.9,22.08,0.45
1/31/2008,7,-0.17,-1,-0.25471,-1.75,0.53,2.15,-0.64,0.169,0,1.208,5.49,17.84,650450,1568530,211620,29.01,15.58,11,1365.692,,21,16.3,19.68,30.06,0
2/28/2008,2,-0.28,-0.77,-1.18351,-2.52,0.38,0.98,0.12,0.17,0,1.147,6.95,19.12,650450,1568530,211620,26.79,12.9,11,1365.692,,21.42222222,17.1,8.74,34.86,7.45
3/31/2008,1,-0.53,-0.71,-1.10377,-1.24,-0.32,0.12,-0.47,0.171,0,0.587,11.64,25.25,644140,1665310,220490,26.23,12.24,11,,,38.68888889,35.42,27.64,128.58,96.45
4/30/2008,10,0.17,-1.52,-1.30726,-0.93,-1.31,-1.87,-0.38,0.172,0,-0.873,16.88,28.01,644140,1665310,220490,28.97,14.63,11,,,23.54444444,13.33,26.44,162.98,16.85
5/31/2008,3,-0.31,-1.37,-0.68151,-0.27,-1.55,-0.64,0.71,0.172,0,-0.49,57.84,30.22,644140,1665310,220490,32.67,17.97,11,,,39.03333333,23.91,64.47,238.74,37.7
6/30/2008,0,-0.02,-1.34,-0.8829,-0.46,-1.09,-0.59,0.06,0.171,0,1.348,92.57,28.63,644140,1665310,220490,36.14,21.92,11,,,109.3555556,149.81,291.48,458.48,824.6
7/31/2008,1,0.99,-1.67,-0.84032,0.02,-1.24,-0.41,0.53,0.171,8.75,0.32,263.8,27.24,644140,1665310,220490,37.32,24.34,11,,,132.6111111,222.14,306.52,524.66,727.2
8/31/2008,4,3.42,-1.7,-0.79975,-0.35,-1.62,0.08,-0.28,0.17,3,0.087,199.51,26.49,644140,1665310,220490,35.6,25.22,11,,,166.3666667,262.6,279.71,483.06,859.7
9/30/2008,1,2.7,-1.55,-0.48213,-0.8,1.14,2.09,-0.77,0.169,13.5,1.386,158.09,26.55,644140,1665310,220490,31.77,23.86,11,,,101.0444444,172.45,193.06,286.58,467.25
10/31/2008,0,2.62,-1.76,-0.8831,-0.82,0.47,2.81,-0.9,0.168,3,1.215,65.61,25.61,644140,1665310,220490,31.34,23.86,11,,,54.97777778,36.35,61.61,186.7,74.45
11/30/2008,0,1.84,-1.25,-1.16974,-0.89,-0.47,1.84,-1.28,0.165,2.25,0.92,56.17,22.27,644140,1665310,220490,31.61,22.72,11,,,61.85555556,12.37,10.25,79.46,10.1
12/31/2008,1,-0.3,-0.87,-1.16012,-1.07,-0.35,1.89,-1.46,0.164,0,1.194,12.35,19.82,644140,1665310,220490,31.27,19.54,11,,,18.68888889,4.95,13.26,20.54,7.95
1/31/2009,5,-0.17,-1.4,-0.6874,-1.32,-0.52,0.67,-1.33,0.161,0,0.963,7.4,19.21,644140,1665310,220490,28.72,15.41,10,,,16.3,5.57,3.42,11.94,0.2
2/28/2009,3,-0.3,-1.55,-0.96414,-1.95,-0.38,-2.79,-1.17,0.159,0,0.456,9.4,21.78,644140,1665310,220490,26.14,12.41,10,,,16.1,4.94,3.6,30.5,0
3/31/2009,0,-0.76,-1.59,-0.69954,-0.3,0.19,-3.72,0.18,0.157,0,0.605,10.34,25.3,650140,1760800,224730,24.98,10.7,10,,,15.84444444,8.45,7.41,55.76,17.75
4/30/2009,8,-0.11,-1.65,-0.86938,-0.54,-0.36,-4.03,1.26,0.155,0,0.029,33.93,29,650140,1760800,224730,28.24,13.71,10,,,24.07777778,13.24,14.24,117.66,12.3
5/31/2009,3,0.25,-0.88,-0.63202,0.68,1.61,-5.29,0.21,0.154,0,-0.733,52.23,30.8,650140,1760800,224730,33.84,19.02,10,,,32.58888889,36.26,85.18,249.96,53.15
6/30/2009,1,1.85,-0.31,0.29816,0.64,-0.91,-3.6,1.23,0.154,0,-0.47,136.7,30.38,650140,1760800,224730,37.27,23.12,10,,,45.45555556,59.1,115.02,400.5,390.45
7/31/2009,0,3.8,-0.53,0.32415,0.63,-2.11,0.11,0.7,0.155,0,-1.234,274.75,27.79,650140,1760800,224730,37.74,24.76,10,,,131.024,216.56,325.36,486.9,1525.05
8/31/2009,4,4.09,0.09,0.87152,1.02,-0.37,0.33,-0.3,0.155,7,-0.686,282.94,27.58,650140,1760800,224730,35.17,24.89,10,,,101.7222222,172.01,242.26,418.66,389.5
9/30/2009,1,3.77,0.52,0.28839,0.35,1.62,0.45,-0.22,0.155,2.75,-0.017,217.39,27.14,650140,1760800,224730,31.6,23.81,10,,,99.27777778,141.17,187.22,238.12,459.1
10/31/2009,0,4.87,0.27,0.71448,1.83,-0.61,2.56,0.34,0.156,0,0.085,85.55,25.38,650140,1760800,224730,30.7,23.56,10,,,41.94444444,62.37,83.65,186.38,297.4
11/30/2009,0,3.17,-0.4,-0.24659,1.51,-0.16,2.53,-0.42,0.154,2.25,-1.915,59.65,22.04,650140,1760800,224730,30.92,22.36,10,,,67.77955556,49.07,49.62,78.52,126.7
12/31/2009,1,0.79,0.08,1.21623,1.73,-1.88,1.01,-0.82,0.153,0,0.607,16.8,19.25,650140,1760800,224730,31.65,20.24,10,,,28.59066667,5.02,17.55,23.54,17.7
1/31/2010,6,0,0.83,1.00578,1.62,-1.8,1.98,-0.55,0.151,0,-0.757,4.14,17.82,650140,1760800,224730,29.5,16.21,10,,,7.866666667,7.71,6.74,25.4,8.55
2/28/2010,2,0.64,0.82,2.00625,1.94,-2.69,3.96,-1.02,0.15,0,-0.775,20.47,20.95,650140,1760800,224730,25.06,11.24,10,,,20.56666667,12.53,10.64,8.98,0.2
3/31/2010,0,1.85,0.44,0.62486,1.21,-1.33,5.01,1.08,0.148,0,0.108,10.34,26.41,653590,1908570,229100,24.1,10.22,10,,,4.566666667,6.21,11.47,89.42,1.75
4/30/2010,8,4.04,0.78,0.66273,-0.14,-0.93,5.3,-0.67,0.145,0,0.377,29.59,30.17,653590,1908570,229100,27.56,13.24,10,,,13.08888889,16.17,24.79,236.84,31.85
5/31/2010,3,6.14,0.62,-0.18582,-0.76,-1.33,6.11,-2.05,0.143,0,1.021,45.93,31.23,653590,1908570,229100,32.08,17.59,10,,,38.82222222,43.3,68.63,310.32,44.2
6/30/2010,2,7.32,-0.22,-0.80504,-0.69,-0.52,4.17,-1.91,0.141,1,2.071,176.65,30.01,653590,1908570,229100,34.7,20.74,10,,,62.2,101.74,159.95,550.82,681.75
7/31/2010,0,5.94,-1.05,-1.17543,-2.17,-0.39,3.84,-1.42,0.139,0.5,2.424,246.11,27.68,653590,1908570,229100,37.12,24.19,10,,,193.1777778,278.81,333.45,507.48,1302.75
8/31/2010,5,4.95,-1.27,-1.68569,-2.33,-1.69,4.19,-0.77,0.137,9.5,1.51,286.56,27.11,653590,1908570,229100,34.25,24.14,10,,,198.0333333,266.47,298.21,417.92,743.75
9/30/2010,3,3.24,-1.61,-1.16834,-2.76,-0.62,4.92,-1.08,0.136,18.5,0.402,195.6,26.61,653590,1908570,229100,31.32,23.63,10,,,140.3222222,176.63,234.01,321.9,499.85
10/31/2010,1,2.94,-1.06,-1.38906,-2.35,-0.5,6.11,-0.03,0.135,7.5,1.335,44.72,25.92,653590,1908570,229100,30.51,23.18,10,,,40.17777778,65.97,81.04,224.78,242.45
11/30/2010,0,2.27,-0.82,-0.82952,-1.83,-1.84,6.32,-0.96,0.135,1.5,1.516,19.89,22.83,653590,1908570,229100,31.03,22.25,10,,,76.77777778,65.59,33.45,136.4,169.1
12/31/2010,4,0.1,-1.21,-0.99563,-2.99,-1.8,7.8,-1.99,0.136,0,0.205,9.25,18.13,653590,1908570,229100,31.54,19.91,10,,,28.33333333,21.57,25.63,63.44,6.2
1/31/2011,4,-0.17,-0.92,-0.95504,-2.46,-1.53,7.01,-0.38,0.136,0,0.052,18.87,17.14,653590,1908570,229100,29.19,15.79,10.2,,,6.144444444,5.12,5.9,69.2,2.4
2/28/2011,5,-0.28,-0.83,-0.97688,-3.07,0.35,3.3,0.58,0.136,0,1.074,4.83,20.38,653590,1908570,229100,25.92,12.04,10.2,,,36.44444444,16.55,10.93,42.62,1.9
3/31/2011,1,-0.85,-0.69,-1.66771,-2.34,0.24,1.37,0.08,0.137,0,-0.296,7.28,24.81,650410,1966810,237170,23.87,10.25,10.2,,,14.83333333,7.76,12.74,130.32,4.35
4/30/2011,10,-0.75,-0.42,-1.10085,-1.69,2.55,0.16,1.23,0.138,0,-0.87,39.44,27.69,650410,1966810,237170,26.92,12.89,10.2,,,31.92222222,26.63,40.81,148.9,34.75
5/31/2011,0,0,-0.37,-0.94569,-0.53,-0.01,0.96,-1.52,0.139,0,1.266,29.41,30.63,650410,1966810,237170,31.8,17.2,10.2,,,25.62222222,32.36,81.52,231.28,25.2
6/30/2011,2,2.13,-0.69,-1.14128,-0.23,-0.98,1.87,-0.33,0.14,0,-0.099,100.18,29.17,650410,1966810,237170,35.31,21.37,10.2,,,84.21111111,121.06,263.99,439.18,937.7
7/31/2011,0,2.64,-1.86,-0.42466,-0.81,-1.48,0.97,-0.79,0.141,0,-1.384,250.32,27.45,650410,1966810,237170,37.36,24.25,10.2,,,125.5333333,222.76,284.81,531.9,1232.3
8/31/2011,2,3.53,-1.74,-0.04856,-0.77,-1.85,0.78,0.97,0.141,6.25,-1.202,260.4,26.82,650410,1966810,237170,35.58,25.3,10.2,,,176.2777778,273.46,370.31,396.94,924.6
9/30/2011,0,1.42,-1.79,-0.73505,-1.2,0.67,2.24,-0.29,0.142,12.25,-1.25,215.51,26.61,650410,1966810,237170,31.64,23.85,10.2,,,109.9555556,141.66,269.58,402.58,506.75
10/31/2011,1,1.65,-1.34,-0.2349,-1.13,0.94,3.32,0.12,0.142,7.5,0.388,57.07,25.7,650410,1966810,237170,30.36,23.01,10.2,,,44.74444444,33.79,31.53,113.66,149.55
11/30/2011,0,1.67,-2.33,-0.44671,-1.4,1.3,3.36,2.08,0.142,0,-0.908,25.8,22.46,650410,1966810,237170,31.01,22.23,10.2,,,39.73333333,6.81,18.93,75.06,42.3
12/31/2011,1,-0.26,-1.79,-1.2906,-2.37,2.25,4.47,-0.5,0.143,0,2.573,9.79,18.96,650410,1966810,237170,30.85,19.14,10.2,,,11.6,1.78,2.21,62.2,5.1
1/31/2012,3,-0.16,-1.38,-0.73538,-1.3,0.86,3.13,-0.46,0.143,0,1.583,6.97,17.04,650410,1966810,237170,28.11,14.74,10.3,,,30.1,18.16,29.39,43.12,146.3148126
2/28/2012,2,-0.14,-0.85,-0.52528,-0.85,0.03,1.33,-0.64,0.144,0,-0.283,24.54,19.88,650410,1966810,237170,25.94,12.11,10.3,,,11.73333333,6.07,5.7,22.64,5.7
3/31/2012,0,-0.5,-1.05,-1.37498,-0.85,0.93,-2.18,1.35,0.143,0,0.275,12.86,24.48,653530,2136870,244530,24.56,10.48,10.3,,,6,5.01,5.85,52.08,2.55
4/30/2012,5,0.44,-0.27,-0.40796,-0.08,0.37,-1.23,-1.59,0.144,0,0.666,29.29,28.31,653530,2136870,244530,27.44,12.93,10.3,,,27.5,22.33,47.91,213.84,38.8
5/31/2012,1,0.3,-1.26,-1.03549,0.06,-0.79,-0.85,-0.47,0.146,0,0.153,45.45,30.78,653530,2136870,244530,32.13,17.4,10.3,,,18.36666667,13.49,27.98,240.96,12
6/30/2012,1,1.77,-0.87,-0.55555,0.56,-2.25,0.48,0.01,0.147,0.75,-0.197,225.59,30.42,653530,2136870,244530,35.15,21.21,10.3,,,24.28888889,63.31,159.53,573.64,641.95
7/31/2012,0,2.88,-1.52,-0.6769,0.62,-1.29,0.74,-1.43,0.149,0,1.259,319.41,27.72,653530,2136870,244530,37.42,24.52,10.3,,,92,220.94,346.44,489.52,841.55
8/31/2012,2,4.44,-1.93,0.27935,0.67,-1.39,2.05,1.15,0.151,6,0.489,242.07,26.66,653530,2136870,244530,33.96,23.66,10.3,,,141.1555556,224.91,355.55,361.82,895.05
9/30/2012,0,4.72,-2.21,0.04974,0.24,-0.43,3.49,-0.49,0.153,13.75,0.562,153.96,26.59,653530,2136870,244530,30.9,23.11,10.3,,,103.5111111,172.54,221.76,536.24,448.65
10/31/2012,0,4.51,-0.79,0.17407,-0.05,-1.73,4.97,-1.01,0.156,8,-0.444,106.92,24.97,653530,2136870,244530,30.13,22.78,10.3,,,51.02222222,49.61,54.9,192.82,145.1
11/30/2012,0,3.89,-0.59,-0.19069,0.03,-0.74,5.35,-0.59,0.157,0,-1.701,22.47,21.4,653530,2136870,244530,31.33,22.52,10.3,,,21.05555556,42.34,24.7,93,35.15
12/31/2012,0,0.17,-0.48,-0.15243,0.46,0.07,3.92,-0.88,0.159,0,-0.764,7.34,19,653530,2136870,244530,31.06,19.73,10.3,,,17.18888889,2.88,6.77,46.52,1.8
1/31/2013,8,-0.14,-0.13,-0.48993,-0.13,-0.11,2.86,0.46,0.159,0,0.071,15.35,17.5,653530,2136870,244530,28.02,14.61,9.6,,,13.3,9.9,11.94,18.72,2.1
2/28/2013,1,-0.1,-0.43,-0.78834,-0.04,-0.96,1.63,-1.28,0.16,0,0.716,21.91,20.16,653530,2136870,244530,25.21,11.59,9.6,,,44.2,37.08,37.13,30.28,12.5
3/31/2013,1,-0.6,-0.63,0.28683,-1.11,-2.09,3.72,2.31,0.16,0,1.375,18.66,24.74,653670,2150220,241950,24.66,11.01,9.6,,,12.34444444,9.59,11.9,56.82,9.55
4/30/2013,10,0.36,-0.16,0.87562,-0.13,0.6,2.22,-0.4,0.159,0,0.611,21.72,28.16,653670,2150220,241950,26.52,12.5,9.6,,,15.53333333,19.83,27.27,99.64,14.3
5/31/2013,5,-0.38,0.08,-0.87263,-0.74,0.58,3.12,-2.06,0.158,0,0.36,56.93,30.95,653670,2150220,241950,31.06,16.49,9.6,,,20.51111111,26.89,80.09,321.52,59.45
6/30/2013,0,0.6,-0.78,-0.7165,-0.78,0.83,0.86,-2.3,0.157,0,-0.271,104.93,28.79,653670,2150220,241950,35.27,21.12,9.6,,,94.06666667,186.33,301.51,560.16,1090.65
7/31/2013,0,0.34,-1.25,-2.05964,-0.7,0.7,0.75,-0.17,0.155,0,0.945,253.52,26.98,653670,2150220,241950,36.47,23.43,9.6,,,127.5777778,287.4,371.56,536.16,1496.9
8/31/2013,5,3.73,-1.04,-0.74688,-0.32,1.12,1.63,-1.94,0.154,0,-1.561,211.65,26.43,653670,2150220,241950,35.91,25.51,9.6,,,155.7333333,197.86,331.56,328.52,588.9
9/30/2013,4,3.87,-0.48,-0.75063,-0.18,0.38,2.9,-0.58,0.154,3.25,-1.658,199.56,26.9,653670,2150220,241950,31.86,24.11,9.6,,,106.3555556,151.22,161.81,329.12,359.9
10/31/2013,0,4.32,-0.87,-0.18233,-0.14,-0.88,4.48,0.63,0.154,0,-0.458,69.53,25.37,653670,2150220,241950,30.94,23.57,9.6,,,62.17777778,127.33,176.01,241.18,207.2
11/30/2013,0,2.14,-0.11,-0.45609,-0.54,0.81,3.06,-0.88,0.152,0,0.189,16.95,21.29,653670,2150220,241950,31.05,22.18,9.6,,,19.88888889,12.47,8.39,107.9,29.5
12/31/2013,4,0.09,-0.41,-0.80907,-0.01,0.79,2.85,-0.36,0.151,0,0.061,9.18,18.38,653670,2150220,241950,31.38,19.72,9.6,,,10.42222222,4.85,3.51,25.72,5.75
1/31/2014,5,-0.04,0.3,-0.30051,-1.26,-0.17,0.77,-1.32,0.151,0,-0.683,14.76,17.81,653670,2150220,241950,28.78,15.44,10,,,18.62222222,17.36,17.23,13.54,0.65
2/28/2014,2,0.09,0.38,0.45847,-0.37,1.07,-1.92,-1.93,0.152,0,0.322,12.58,19.49,653670,2150220,241950,24.81,11.25,10,,,16.21111111,22.04,37.57,35.14,2.8
3/31/2014,1,0.53,0.97,0.77458,0.54,0.44,-4.4,-0.11,0.154,0,0.467,32.15,23.75,652000,2183280,241810,24.18,10.6,10,,,31.93333333,34.41,25.95,33.04,1.85
4/30/2014,8,1.47,1.13,1.30984,-0.17,0.19,-3.68,1.23,0.157,0,0.614,51.66,28.17,652000,2183280,241810,27.75,13.53,10,,,18.01111111,15.37,14.4,58.58,20.6
5/31/2014,1,1.59,1.8,0.66205,0.09,-0.8,-3.8,-1.45,0.158,0,-0.445,49.42,29.92,652000,2183280,241810,31.05,16.5,10,,,45.41111111,54.67,67.02,289.54,101.6
6/30/2014,2,1.92,0.82,0.50777,0.37,-0.67,-4.29,0.03,0.16,0,0.841,181.27,30.68,652000,2183280,241810,34.5,20.69,10,,,32.15555556,53.9,129.14,451.28,372.6
7/31/2014,0,3.78,0.7,0.11128,0.42,0.21,-2.13,-0.31,0.162,2.25,0.247,249.86,27.96,652000,2183280,241810,37.34,24.3,10,,,98.75555556,215.04,336.58,459.36,1224.3
8/31/2014,3,4.64,0.67,0.14441,0.7,-2.28,-0.34,-1.69,0.163,4.25,-0.059,241.52,27.23,652000,2183280,241810,34.34,24.12,10,,,102.0777778,204.88,303.46,540.6,889.5
9/30/2014,1,4.95,1.08,0.21027,0.97,1.72,1.8,0.47,0.164,4.5,-1.119,149.95,26.59,652000,2183280,241810,31.5,23.63,10,,,119.4666667,138.14,203.96,369.28,399.4
10/31/2014,1,4.81,1.49,0.55725,0.76,-0.87,3.18,-0.37,0.165,6.75,-0.039,45.8,25.53,652000,2183280,241810,30.76,23.49,10,,,56.23333333,57.91,65.18,171.88,162.55
11/30/2014,0,2.88,1.72,0.15872,1.24,0.58,3.1,1.28,0.164,0,-0.519,43.94,22.09,652000,2183280,241810,31.69,22.72,10,,,21.27777778,11.32,7.83,65.82,24
12/31/2014,2,0.17,2.51,-0.36161,0.87,1.63,1.35,-0.44,0.165,0,1.322,12.19,18.01,652000,2183280,241810,31.92,20.24,10,,,15.02222222,10.22,14.15,32.12,21.25
1/31/2015,3,0.31,2.45,-0.00903,0.94,1.57,-0.8,-0.24,0.165,0,0.675,7.94,17.36,652000,2183280,241810,29.18,15.94,12.8,,,11.61111111,15.66,23.09,37.96,2.05
2/28/2015,5,0.08,2.3,-0.0307,0.14,1.05,-1.78,-0.92,0.168,0,1.217,9.52,20.62,652000,2183280,241810,25.75,12.29,12.8,,,26.16666667,16.58,11.2,18.28,0.5
3/31/2015,4,-0.16,2,0.95037,0.91,1.12,-4.23,0.27,0.169,0,0.773,20.92,23.75,657690,2301440,243620,25.17,11.45,12.8,,,71.75555556,47.6,41.84,50.6,34.55
4/30/2015,12,2.3,1.44,1.24429,0.83,0.64,-5.65,1.12,0.17,0,1.029,24.18,27.57,657690,2301440,243620,28.64,14.48,12.8,,,57.68888889,39.59,71.39,207.86,37.9
5/31/2015,1,2.63,1.2,3.02095,1.69,0.19,-4.08,-1.5,0.169,0,0.416,63.66,30.79,657690,2301440,243620,32.82,18.39,12.8,,,34.61111111,31.69,51.92,281.94,80.8
6/30/2015,3,4.96,1.54,1.59968,1.53,0.24,-4.13,-0.78,0.167,0,0.711,150.27,29.21,657690,2301440,243620,36.37,22.41,12.8,,,75.13333333,158.5,224.17,522.92,749.65
7/31/2015,0,5.65,1.84,3.76707,2.34,-3.14,-1.6,2.01,0.166,0,1.678,313.98,27.54,657690,2301440,243620,37.31,24.26,12.8,,,141.5888889,178.42,344.19,351.52,728.7
8/31/2015,4,6.86,1.56,2.32905,2.6,-1.1,1.1,-0.37,0.166,3.5,1.062,239.78,27.1,657690,2301440,243620,35.22,24.85,12.8,,,89.46666667,150.74,267.54,509.04,476.25
9/30/2015,0,8.8,1.94,2.18597,2.92,-0.49,2.44,-1.67,0.165,1,0.542,159.05,27.18,657690,2301440,243620,31.28,23.5,12.8,,,84.34444444,113.81,146.66,365.04,250.6
10/31/2015,2,9.14,1.47,2.30534,2.77,0.99,3.95,0.59,0.163,6.5,-0.17,53.5,26.06,657690,2301440,243620,30.66,23.3,12.8,,,45.73333333,29.63,45.49,148.32,149.95
11/30/2015,0,7.35,0.86,0.9527,1.99,1.7,1.08,0.56,0.162,1,0.695,10.42,22.54,657690,2301440,243620,31.31,22.46,12.8,,,90.32222222,25.64,24.81,106.3,75.75
